record_id,start,end
NW_025544662.1,2146570,2148068
NW_025544666.1,289883,292700
NW_025544669.1,342761,345245
NW_025544695.1,13590,15604
NW_025544695.1,42702,44193
NW_025544695.1,127151,128760
NW_025544695.1,636127,637099
NW_025544695.1,702473,703313
NW_025544695.1,781392,781749
NW_025544695.1,1045685,1048950
NW_025544700.1,32681,34681
NW_025544700.1,64756,69579
NW_025544701.1,264772,266660
NW_025544717.1,29831,33226
NW_025544748.1,100361,101468
NW_025544748.1,163958,164951
NC_030961.1,1075075,1075552
NC_030961.1,1270116,1272694
NC_030961.1,1756307,1757017
NC_030961.1,2046075,2049310
NC_030961.1,2604810,2605701
NC_030961.1,2676703,2677164
NW_017263917.1,807261,813182
NW_017263917.1,837965,839326
NW_017263917.1,1253618,1254468
NW_017263917.1,1513505,1515039
NW_017263917.1,1541000,1546155
NW_017263917.1,1761839,1765116
NW_017263917.1,2078590,2079039
NW_017263917.1,2247646,2250840
NW_017263917.1,2575608,2577957
NW_017263917.1,3806520,3807841
NW_023500908.1,673392,674695
NW_023500908.1,937112,938492
NW_023500908.1,3593382,3597693
NW_023500908.1,3795294,3796701
NW_023500908.1,4643810,4644745
NW_023500908.1,4681152,4681983
NW_023500908.1,5061169,5062206
NW_023500908.1,5463102,5464029
NW_023500908.1,5946428,5947356
NW_023500908.1,6050967,6053633
NW_023500908.1,6634276,6635685
NW_023500908.1,7026762,7028328
NW_023500951.1,3586,4250
NW_023500965.1,11127,11932
NW_023336260.1,178439,179369
NW_023336260.1,479415,481774
NW_023336260.1,2505541,2509259
NW_023336260.1,2865513,2868131
NW_023336260.1,2914717,2916972
NW_023336260.1,3452731,3455177
NW_023336266.1,320450,323806
NW_023336266.1,479228,480815
NW_023336266.1,768545,769942
NW_023336266.1,787958,790414
NW_023336266.1,1206220,1207557
NW_023336266.1,1766905,1768807
NW_023336266.1,2260799,2261946
NW_023336266.1,2383650,2386791
NW_023501018.1,523529,524880
NW_023501018.1,1218130,1219096
NW_023501018.1,1554536,1556252
NW_023501018.1,1608149,1609982
NW_023501018.1,2849401,2850564
NW_023501018.1,3332784,3336435
NW_023501018.1,4898952,4899348
NW_023501018.1,5387736,5389182
NW_023501022.1,398642,398991
NW_023501022.1,788179,789883
NW_023501022.1,820823,821744
NW_023501022.1,1050465,1050919
NW_023501022.1,2878793,2879433
NW_023501022.1,4162445,4164245
NW_023501023.1,79453,80303
NW_023501023.1,199880,200518
NW_023501023.1,375227,376931
NW_023501023.1,1210783,1211364
NW_023501023.1,1526795,1527724
NW_023501023.1,2302082,2303612
NW_023501023.1,2338553,2339426
NW_023501023.1,2722515,2724066
NW_023501023.1,2869074,2871303
NW_023501023.1,3078548,3080226
NW_023501023.1,3182028,3183707
NW_023501023.1,3963970,3964591
NW_025764279.1,76759,79976
NW_025764279.1,324396,325974
NW_025764279.1,498158,499840
NW_025764279.1,518021,521990
NW_025764279.1,776179,779402
NW_025764279.1,844152,845807
NW_025764279.1,932610,934607
NW_025764279.1,1242369,1243775
NW_025764279.1,1546717,1548430
NW_025764279.1,1563955,1565572
NW_025764279.1,2059299,2060109
NW_025764279.1,2333065,2334742
NW_025764279.1,2385767,2390722
NW_025764279.1,2412621,2414018
NW_025764279.1,2695902,2697472
NW_025764289.1,298471,302169
NW_025764289.1,583909,585830
NW_025764289.1,908910,910935
NW_025764289.1,952143,952913
NW_007360326.1,711893,712805
NW_007360326.1,2113195,2115467
NW_007360326.1,2638061,2638538
NW_007360326.1,2767392,2768413
NW_017264775.1,196939,198149
NW_025544785.1,1783555,1783792
NW_025544787.1,664835,672183
NW_004504311.1,268641,270126
NW_004504311.1,337286,338615
NW_004504311.1,529607,530913
NW_004504311.1,585216,587052
NW_004504311.1,1035990,1036613
NW_004504311.1,1450721,1452402
NW_004504311.1,1499645,1501024
NW_004504311.1,1855212,1856626
NW_004504311.1,1909268,1910759
NW_004504311.1,1950809,1953139
NW_004504311.1,2014344,2014722
NW_004504311.1,3482269,3483317
NW_004504311.1,3601808,3603775
NW_004504311.1,3801217,3801756
NW_004504311.1,3835611,3838327
NW_004504311.1,3875573,3877006
NW_025953045.1,150759,152088
NW_025953045.1,255068,256013
NW_025953045.1,425531,427556
NW_025953045.1,623465,623537
NW_025953045.1,766933,768643
NW_025953045.1,793878,795897
NW_025953045.1,941629,943254
NW_025953051.1,315088,318587
NW_025953060.1,212744,214340
NW_025953063.1,91024,92470
NW_025952976.1,435610,436789
NW_025952979.1,182473,183567
NW_025954200.1,277603,279206
NW_025954200.1,315393,318138
NW_025954200.1,431928,432745
NW_025954206.1,142985,144811
NW_025954206.1,174308,176331
NW_025954208.1,76657,77829
NW_025954220.1,15368,17866
NW_025954220.1,296561,297688
NW_025954227.1,338501,341619
NW_025954228.1,15432,16503
NW_025954228.1,335182,336886
NW_025954236.1,210081,210977
NW_025954236.1,231704,232204
NW_025954256.1,84407,85511
NW_025954256.1,158027,159396
NW_025954292.1,11567,12587
NW_025954468.1,6340,6580
NW_025954602.1,1349,2290
NW_025954966.1,204668,206111
NW_025954966.1,450093,450190
NW_025954968.1,479302,481865
NW_025954990.1,146677,149253
NW_025954990.1,227909,231743
NW_025955007.1,258238,258466
NW_025955023.1,92827,94190
NW_025955053.1,39476,40528
NW_025955053.1,134925,135369
NW_025955154.1,10730,13284
NW_026252302.1,81192,81859
NW_026251388.1,967883,970728
NW_026251388.1,1006147,1007176
NW_026251388.1,1270152,1271911
NW_026251394.1,18070,18371
NW_024537415.1,187546,188079
NW_024537419.1,107887,108850
NW_024537419.1,300533,300803
NW_024537419.1,321200,323298
NW_024537423.1,216401,217321
NW_024537462.1,89050,90663
NW_024538560.1,349657,350550
NW_024538560.1,830807,834691
NW_024538560.1,1448027,1452054
NW_024538560.1,1629282,1630144
NW_024538568.1,284717,286670
NW_024538568.1,730484,731305
NW_024538568.1,880554,881652
NW_024538574.1,313519,317044
NW_024538574.1,366929,368505
NW_024538574.1,564071,566346
NW_024538586.1,167357,168707
NW_024538586.1,213551,215647
NW_024538587.1,25439,26369
NW_024538587.1,388504,388696
NW_024538670.1,14933,16856
NW_024539067.1,5700,6165
NW_024540255.1,177180,179394
NW_024540255.1,252436,254042
NW_024540262.1,337817,338879
NW_024540262.1,393610,395484
NW_024540262.1,479958,480841
NW_024540272.1,139186,140446
NW_024540278.1,117553,118279
NW_024540278.1,143748,143904
NW_024540278.1,251578,253104
NW_024540280.1,2709,4057
NW_024540280.1,356363,356588
NW_024540299.1,239512,242685
NW_024540301.1,28152,29974
NW_024540301.1,151023,155238
NW_024540359.1,2939,7772
NW_024540359.1,21166,21465
NW_024540359.1,115233,117149
NW_024540359.1,142117,142199
NW_024540365.1,73307,73571
NW_024540365.1,86885,87754
NW_024540397.1,19483,20557
NW_024540445.1,24641,27274
NW_024540480.1,19908,22083
NW_024540518.1,1490,3327
NW_024537570.1,437902,440256
NW_024537570.1,838078,839294
NW_024539534.1,158106,158767
NW_024539534.1,259585,263599
NW_024539555.1,102212,103873
NW_024539555.1,361927,363543
NW_024539555.1,438285,439215
NW_024539562.1,21216,21738
NW_024537595.1,187240,188826
NW_024537596.1,191615,194861
NW_024537596.1,230829,232055
NW_024539660.1,15982,18086
NW_024539672.1,74229,74601
NW_024537617.1,72190,80235
NW_024537617.1,101562,104709
NW_024537620.1,164397,165991
NW_024539790.1,22048,22618
NW_024539949.1,16949,19151
NW_024539964.1,3757,4609
NW_024539239.1,56650,58902
NW_024539239.1,76754,79652
NW_024539239.1,131584,133399
NW_024539240.1,208422,210152
NW_024539241.1,329137,330696
NW_024539249.1,440734,441960
NW_024539265.1,262265,264326
NW_024539265.1,278834,279542
NW_024539265.1,286897,287937
NW_024539265.1,302837,303590
NW_024539275.1,236312,238064
NW_025064855.1,17462,18583
NW_025064855.1,149927,151557
NW_025064855.1,460993,461604
NW_025064855.1,577323,578611
NW_025064855.1,829639,831890
NW_025064855.1,969539,970370
NW_025064855.1,1230064,1230751
NW_025064855.1,1614759,1615022
NW_025064855.1,2012837,2013947
NW_025065050.1,67732,69082
NW_025065050.1,497125,498712
NW_025091320.1,1020022,1021068
NW_025091320.1,1346563,1347724
NW_025091320.1,1472449,1475811
NW_025091320.1,2294143,2296975
NW_025091320.1,2387815,2389074
NC_057326.1,502922,503490
NC_057326.1,1448033,1451254
NC_057326.1,1728293,1729751
NC_057326.1,2277860,2279673
NC_057326.1,2380946,2382078
NC_057326.1,2501534,2502229
NC_057326.1,3446058,3448508
NC_057326.1,3988780,3990905
NW_025064881.1,479162,481048
NW_025064881.1,596419,598289
NW_025064881.1,750771,751882
NW_025064881.1,1400971,1401069
NW_025064904.1,103517,104394
NW_025064904.1,207905,209600
NW_025064904.1,273893,276295
NW_025064904.1,306075,307575
NW_025064904.1,473095,475461
NW_025064904.1,568824,570502
NW_025064907.1,46836,49008
NW_025064907.1,229596,230319
NW_025064908.1,223284,224006
NW_025064908.1,491196,493700
NW_025064945.1,52506,55367
NW_025064949.1,131145,131888
NW_025091290.1,184917,185894
NW_025091290.1,281428,283124
NW_025091290.1,382404,385952
NW_025091290.1,482493,483300
NW_025091290.1,561801,564145
NW_025091290.1,703592,703871
NW_025065162.1,238746,240705
NW_025065169.1,115129,116131
NW_025408591.1,1127485,1128883
NW_025408591.1,1280395,1282257
NW_025408596.1,302193,302666
NW_025408596.1,313318,315099
NW_025408596.1,606300,607839
NW_025408596.1,978853,979495
NW_025408596.1,1409362,1411635
NW_025408596.1,2143681,2144191
NW_025408685.1,229841,232370
NW_025408626.1,25661,25820
NW_025408632.1,180280,181953
NW_025408632.1,199078,199565
NW_025408632.1,935286,936468
NW_025408632.1,1401476,1403115
NW_025408632.1,1467821,1468705
NW_026054880.1,7655,8653
NW_006267348.1,711917,715168
NW_006267370.1,162502,165113
NW_006267370.1,989313,991434
NW_006267370.1,1244841,1247127
NW_006267370.1,1274824,1275201
NW_006267370.1,1509504,1511622
NW_006267371.1,520429,524173
NW_006267371.1,591844,593059
NW_006267371.1,1211507,1214500
NW_006267371.1,1329433,1333617
NW_006267371.1,1475205,1478772
NW_006267371.1,1787144,1789346
NW_001820811.1,254543,256215
NW_001820828.1,547703,548093
NW_001820830.1,135501,136742
NW_001820830.1,362076,365338
NW_001820830.1,607521,608661
NW_001820830.1,1055668,1056957
NW_001820830.1,1064076,1064510
NW_001820830.1,1228425,1230139
NW_001820830.1,1415260,1416863
NW_001820830.1,1470103,1471924
NW_001820830.1,1483605,1486387
NW_001820830.1,1721490,1724432
NC_012867.1,638617,641122
NC_012867.1,758811,760464
NC_012867.1,882826,884134
NC_012867.1,894171,895188
NC_012867.1,1054807,1056076
NC_012867.1,1163701,1165573
NC_012867.1,1189574,1191848
NC_012867.1,1264907,1266230
NC_012867.1,2259328,2260120
NW_017566899.1,205367,206820
NW_017566899.1,246195,247213
NW_017566899.1,264878,267059
NW_017566899.1,334807,335882
NW_017566899.1,907572,907644
NW_017566899.1,993422,994040
NW_017566900.1,18936,21600
NW_017566900.1,120282,123518
NW_017566900.1,267245,269138
NW_017566900.1,313589,316080
NW_017566900.1,628823,630891
NW_017387321.1,278828,280407
NW_017387321.1,403577,404558
NW_017387331.1,178499,180132
NW_017387331.1,180609,181293
NW_017387344.1,124471,126171
NW_017387247.1,645845,648189
NW_017387247.1,716631,717718
NW_017387247.1,769910,770663
NW_017387247.1,952048,953974
NW_017387247.1,1099312,1101171
NW_017387247.1,1286110,1287667
NW_017387247.1,1410809,1411577
NW_017387247.1,1452678,1454037
NW_017387247.1,1723191,1724408
NW_017387247.1,2390530,2391811
NW_017387247.1,2681526,2682858
NW_017387247.1,2761755,2766969
NW_017387247.1,2839107,2840481
NW_017387247.1,3119337,3120674
NW_017387247.1,3125179,3128255
NW_017387250.1,1180276,1181587
NW_017387250.1,1479401,1481111
NW_017387250.1,1608399,1611762
NW_017387250.1,1870846,1874039
NW_017387280.1,14196,15523
NW_015971179.1,36566,37233
NW_015971314.1,325153,327103
NW_015971356.1,108377,110076
NW_015971356.1,218748,220523
NW_015971394.1,32236,32952
NW_015971430.1,118121,119442
NW_017971438.1,1292241,1294049
NW_017971438.1,1405949,1406653
NW_017264716.1,426264,426780
NW_017264716.1,544042,547264
NW_017264717.1,355961,358058
NW_017264717.1,411911,414891
NW_017264717.1,475609,476333
NW_017264717.1,534092,537261
NW_017264718.1,355084,356005
NW_017567030.1,105166,107354
NW_017567030.1,772330,772976
NW_017567037.1,410353,415251
NW_017567038.1,400983,403141
NW_017567038.1,459098,459654
NW_017567041.1,301983,303366
NW_017567041.1,353273,355085
NW_017567045.1,317910,319259
NW_019028942.1,26425,29021
NW_019028942.1,124003,125792
NW_019028942.1,137006,137723
NW_019028942.1,575665,577585
NW_019028942.1,830054,831976
NW_019028942.1,1118974,1120486
NW_019028942.1,1807919,1811337
NW_019028945.1,46675,48759
NW_019028945.1,229904,231919
NW_019028945.1,341658,345168
NW_019028945.1,515558,516704
NW_019028945.1,946691,951859
NW_019028945.1,994498,994612
NW_019028945.1,1239237,1240801
NW_019028955.1,422732,426101
NW_017387733.1,652830,653509
NW_017387733.1,1079527,1080144
NW_017387733.1,1093232,1093633
NW_017387733.1,1606191,1608192
NW_017387733.1,2280615,2282595
NW_017387733.1,2314304,2315279
NW_017387733.1,2385662,2386226
NW_017387733.1,2436665,2437865
NW_025763416.1,31847,32450
NW_025763416.1,546470,547194
NW_025763425.1,733358,734171
NW_025763427.1,48690,49142
NW_025763427.1,394365,395237
NW_025763453.1,37148,38631
NW_025763531.1,264681,266105
NW_025763391.1,420572,420935
NW_025763391.1,1424581,1427301
NW_025763391.1,1431573,1432508
NW_025763392.1,162275,163850
NW_025763392.1,427543,429794
NW_025763392.1,443024,444651
NW_025763575.1,235857,237189
NW_025763575.1,414450,417443
NW_025763575.1,430216,433953
NW_025763575.1,544881,545292
NW_025763575.1,698940,700998
NW_025763575.1,1958374,1960017
NW_025763575.1,2326156,2327976
NW_025763582.1,591340,593234
NW_025763512.1,143972,145468
NW_019172963.1,71043,72681
NW_019172980.1,277599,279510
NW_019172980.1,347927,348224
NW_019172987.1,161839,163345
NW_019172992.1,236461,236848
NW_019172999.1,151370,151889
NW_019172999.1,197701,198085
NW_019173028.1,197516,200369
NW_019173043.1,84335,86177
NW_019173068.1,116002,116867
NW_019173103.1,13722,15277
NW_025953254.1,65566,67644
NW_025953254.1,218013,219796
NW_025953254.1,579807,581190
NW_025953254.1,820681,822307
NW_025953254.1,1169664,1171071
NW_025953254.1,1475115,1475904
NW_025953259.1,330880,334567
NW_025953554.1,959573,961871
NW_025953578.1,116461,117912
NW_025953949.1,32231,34827
NW_026054641.1,678353,680828
NW_026054548.1,1120750,1124199
NW_019028990.1,294746,294920
NW_019028992.1,331043,332673
NW_019028992.1,705681,707758
NW_019029021.1,84750,87564
NW_019029053.1,9697,11665
NW_017802373.1,53145,53566
NW_003307543.1,75582,78084
NW_003307543.1,403205,405549
NW_003307543.1,1231750,1234255
NW_003307543.1,1513839,1513926
NW_003307543.1,1580586,1583102
NW_003307543.1,1860985,1862707
NW_003307543.1,2031188,2032490
NW_003307543.1,2798736,2799200
NW_003307543.1,3148074,3150115
NW_003307543.1,3612455,3613295
NW_003307543.1,3722531,3723122
NC_035790.1,83121,88578
NC_035790.1,157310,162084
NC_035790.1,729696,733250
NC_035790.1,734168,735584
NC_035790.1,877473,880209
NC_035790.1,1186676,1188226
NC_035790.1,2303171,2303902
NC_035790.1,2334620,2336097
NC_035790.1,2397776,2399834
NC_035790.1,2462253,2464451
NC_035790.1,2802473,2802893
NC_035790.1,2976560,2977109
NC_035790.1,3518055,3520965
NC_035790.1,4008603,4009074
NC_035790.1,5311610,5316433
NC_035790.1,6324712,6325162
NC_035790.1,6335907,6339345
NC_035790.1,6583385,6584569
NC_035790.1,7957115,7958232
NC_035790.1,8197808,8200322
NW_024467575.1,1256294,1257036
NW_024467575.1,1345906,1347778
NW_024467575.1,1731362,1733150
NW_024467575.1,1968197,1969190
NW_024467575.1,1993173,1995447
NW_024467575.1,2159982,2160847
NW_024467575.1,2367220,2373415
NW_024467575.1,2433971,2435527
NW_024467575.1,2691869,2692565
NW_024467575.1,2809318,2811736
NW_024467575.1,2978066,2978851
NW_024467575.1,3866936,3871166
NW_024467585.1,299678,300106
NW_024467585.1,400106,403246
NW_024467585.1,792524,793421
NW_024467590.1,361581,364394
NW_024467598.1,183799,185629
NW_024467609.1,147553,148395
NW_024467303.1,291769,293548
NW_024467303.1,614426,617856
NW_024467303.1,701025,702086
NW_024467303.1,702179,704182
NW_024467305.1,237574,238341
NW_024467305.1,600191,601724
NW_024467331.1,219912,221514
NW_024467339.1,50127,52113
NW_024467419.1,108775,110320
NW_024467419.1,373175,374207
NW_024467419.1,473521,476836
NW_024467419.1,1123919,1124822
NW_024467419.1,1466098,1469467
NW_024467419.1,1585770,1586993
NW_024467419.1,1779972,1780347
NW_024467419.1,2014297,2024263
NW_024467421.1,114304,115043
NW_024467477.1,63664,64771
NW_024467477.1,85259,87002
NW_024539433.1,15603,16408
NW_024545252.1,235144,236947
NW_024545252.1,556872,557309
NW_024545252.1,936754,938701
NW_024545252.1,1251434,1252487
NW_024545252.1,2035851,2037468
NW_024545263.1,180022,182335
NW_024545264.1,328154,329921
NW_024545264.1,443184,449688
NW_024545264.1,556832,557794
NW_024545274.1,127517,127850
NW_024545274.1,228757,229390
NC_054862.1,318722,319840
NC_054862.1,438706,439318
NC_054862.1,857280,859303
NC_054862.1,867813,869613
NC_054862.1,1927716,1928972
NC_054862.1,2084387,2085069
NC_054862.1,2202452,2203854
NC_054862.1,2667600,2668554
NC_054862.1,3444042,3444699
NC_054863.1,162475,163047
NC_054863.1,320523,321787
NC_054863.1,518834,520403
NC_054863.1,534515,536601
NC_054863.1,605928,606446
NC_054863.1,841419,841746
NC_054863.1,1464214,1468251
NC_054863.1,1686136,1687344
NC_054863.1,1706869,1707895
NC_054863.1,2433267,2433960
NC_054863.1,2767025,2772355
NC_054863.1,3006820,3007996
NW_024541258.1,140978,141687
NW_024541262.1,577534,577800
NW_024541275.1,278094,279215
NW_024541286.1,132700,134647
NW_024541313.1,187483,188582
NW_024541314.1,32675,33657
NW_024541314.1,97090,98698
NW_024542067.1,525675,527426
NW_024542091.1,58030,58987
NW_024542096.1,301663,302753
NW_024542107.1,8172,8978
NW_024542116.1,161695,162937
NW_024542155.1,111484,113606
NW_024542168.1,52781,55003
NW_024542202.1,23961,25316
NW_024542280.1,9312,10963
NC_054698.1,521899,523352
NC_054698.1,752220,756331
NC_054698.1,1105055,1105406
NC_054698.1,1370645,1373787
NC_054698.1,1551794,1553138
NC_054698.1,2430869,2432631
NC_054698.1,2500036,2502234
NC_054698.1,2974382,2975093
NC_054698.1,3044079,3050545
NT_165979.1,717199,718889
NT_165979.1,1321549,1321774
NT_165979.1,1684440,1685726
NT_165979.1,1784873,1785335
NT_165979.1,2589963,2591888
NT_165979.1,3589532,3592038
NT_165979.1,3662294,3667505
NT_165979.1,4104512,4106211
NT_165979.1,4147153,4153240
NT_165979.1,4450625,4451729
NT_165981.1,649518,652465
NT_165981.1,1045686,1046298
NT_165981.1,1288133,1289381
NT_165981.1,1931539,1932010
NT_165981.1,2030024,2031431
NT_165981.1,2914631,2915315
NT_165981.1,2926910,2930550
NT_165981.1,3162269,3163616
NT_165981.1,3867084,3868379
NW_025065215.1,50596,51079
NW_025065215.1,260696,262229
NW_025065215.1,435940,437062
NW_025065215.1,672210,672636
NW_025065215.1,1044763,1045195
NW_025091230.1,540919,550708
NW_024065910.1,65785,67683
NW_024065910.1,1053371,1055244
NW_024065950.1,319069,320342
NW_024065993.1,6495,7632
NW_007361013.1,329308,331027
NW_007361013.1,408804,410421
NW_007361013.1,673495,676849
NW_007361013.1,765140,766067
NW_007361013.1,918238,918846
NW_007361013.1,1079504,1079799
NW_007361013.1,1115609,1116243
NW_007361030.1,39394,40594
NW_007361030.1,191848,192289
NW_007361037.1,24549,25911
NW_007361037.1,320557,321646
NW_007361037.1,446783,447341
NW_007361056.1,15866,17906
NW_007361074.1,151788,153788
NW_025544662.1,299586,301081
NW_025544662.1,418589,420122
NW_025544662.1,1600511,1602240
NW_025544662.1,1670891,1671991
NW_025544662.1,1820182,1820824
NW_025544662.1,2020783,2022447
NW_025544669.1,64348,64776
NW_025544676.1,245399,246028
NW_025544695.1,122106,122360
NW_025544695.1,184875,185616
NW_025544695.1,768260,771516
NW_025544695.1,1040550,1042587
NW_025544695.1,1100429,1102581
NW_025544701.1,129006,129390
NW_025544701.1,216525,219672
